merge,left,right,text,qt_conflict
85d988148e269bcb383bef057e68a012f9935b24,88699eb626658a98507be303c2ec1af33d6a287a,c4aa3759af45a33f2e6caef106524616065eba30,"['Mesclagem', 'automática', 'de', 'test/scripts/console/list_tags.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_tags.js', 'Mesclagem', 'automática', 'de', 'test/scripts/console/list_post.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_post.js', 'Mesclagem', 'automática', 'de', 'test/scripts/console/list_page.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_page.js', 'Mesclagem', 'automática', 'de', 'test/scripts/console/list_categories.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_categories.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",4
17d9c8f9f016a2cc486c0457916baf791a207dfc,23437828bb0d760376ba7cc781dad3100db04ed0,2717d096dbbf0a5e03ab026b9d1b296e32130796,"['Mesclagem', 'automática', 'de', 'test/scripts/console/list_tags.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_tags.js', 'Mesclagem', 'automática', 'de', 'test/scripts/console/list_post.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_post.js', 'Mesclagem', 'automática', 'de', 'test/scripts/console/list_page.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_page.js', 'Mesclagem', 'automática', 'de', 'test/scripts/console/list_categories.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/console/list_categories.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",4
7bc087dda3a6f1c28663e5928ff98c4d4fe026b9,d7aff189deec20ad3ddafc51549ca20c757ae133,a74d8ae867c2db0c080bfe9203cc2080b19ab5ee,"['Mesclagem', 'automática', 'de', 'test/scripts/extend/tag.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/extend/tag.js', 'Removendo', 'test/mocha.opts', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
26f8e27a186f2a255eaccd2032544aab7a6e3962,4c677e1a54190db305d143d11082973a6983f162,be70c5242161e7f31f3b860082dc85e2709effe7,"['Mesclagem', 'automática', 'de', 'test/scripts/helpers/tagcloud.js', 'Mesclagem', 'automática', 'de', 'test/scripts/helpers/open_graph.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'test/scripts/helpers/open_graph.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
25f44fa7ef88fc6e1aaf5b92595ec6b3e71e099d,c54854469b643a0d30442383c30a693f3a2b0bb4,e8fc2ba2db1f94efa5ef77f70a455136cfa7c543,"['Mesclagem', 'automática', 'de', 'lib/plugins/helper/paginator.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/paginator.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
89db047a20d41502c37d47a9a1c65e84aeb34410,9a442b6d8fa0152c11c123b449f2c20c59246cbe,2ed17cd105768df379dad8bbbe4df30964fe8f2d,"['Mesclagem', 'automática', 'de', 'lib/plugins/generator/asset.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/generator/asset.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
2a889338c51cf0fe9d8a9077ad3cdacafbbbcab1,94671dfe69c3e5c94a1e2762d7b51a22ca2bba44,2ed17cd105768df379dad8bbbe4df30964fe8f2d,"['Mesclagem', 'automática', 'de', 'lib/plugins/helper/paginator.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/paginator.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",1
1f1275738a7b588359dc0263a31143233a4f5993,985ab5c65133e6f5b8e438ea8745af0c2000ad95,087b3fa456aa97279df61a7f05e59c932051ee2b,"['Mesclagem', 'automática', 'de', 'lib/theme/view.js', 'Mesclagem', 'automática', 'de', 'lib/theme/processors/config.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/tagcloud.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/paginator.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/paginator.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/list_tags.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/list_posts.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/list_posts.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/list_categories.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/list_categories.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/list_archives.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/generator/asset.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/generator/asset.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/console/new.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/console/new.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/console/list/index.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/console/list/index.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/console/generate.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/console/generate.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/console/deploy.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/console/deploy.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/console/config.js', 'Mesclagem', 'automática', 'de', 'lib/models/cache.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/models/cache.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/scaffold.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/router.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/render.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/hexo/render.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/post.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/index.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/hexo/index.js', 'Mesclagem', 'automática', 'de', 'lib/extend/tag.js', 'Mesclagem', 'automática', 'de', 'lib/box/index.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/box/index.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",12
32ef02989353d6a84fa806d2553930884b5e3184,87abfa5d9433cbc6e70ad8146ed60970b8659e33,3fbbe5dedb813f1415c60e7b9b3ca65284cbfb1f,"['Mesclagem', 'automática', 'de', 'lib/theme/view.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/tag/link.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/tag/img.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/tag/blockquote.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/tag/blockquote.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/processor/post.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/processor/common.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/tagcloud.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/paginator.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/paginator.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/open_graph.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/number_format.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/number_format.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/mail_to.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/list_posts.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/list_categories.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/list_archives.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/link_to.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/image_tag.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/generator/asset.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/filter/post_permalink.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/filter/new_post_path.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/filter/new_post_path.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/filter/before_post_render/backtick_code_block.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/console/config.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/console/config.js', 'Mesclagem', 'automática', 'de', 'lib/models/category.js', 'Mesclagem', 'automática', 'de', 'lib/models/cache.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/scaffold.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/router.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/hexo/router.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/post.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/multi_config_path.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/hexo/multi_config_path.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/load_config.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/hexo/load_config.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/index.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/hexo/index.js', 'Mesclagem', 'automática', 'de', 'lib/extend/tag.js', 'Mesclagem', 'automática', 'de', 'lib/box/index.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",9
87abfa5d9433cbc6e70ad8146ed60970b8659e33,8ae17002f207bcfd17e4e8fdd561da63e62b99c2,d63a236cf85c419ff990ad17876b93ed60759fc3,"['Mesclagem', 'automática', 'de', 'lib/plugins/tag/link.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/tag/img.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/processor/common.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/js.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/helper/css.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/plugins/helper/css.js', 'Mesclagem', 'automática', 'de', 'lib/plugins/generator/asset.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/router.js', 'Mesclagem', 'automática', 'de', 'lib/hexo/index.js', 'Mesclagem', 'automática', 'de', 'lib/extend/tag.js', 'Mesclagem', 'automática', 'de', 'lib/extend/filter.js', 'CONFLITO', '(conteúdo):', 'conflito', 'de', 'mesclagem', 'em', 'lib/extend/filter.js', 'Mesclagem', 'automática', 'de', 'lib/box/index.js', 'Automatic', 'merge', 'failed;', 'fix', 'conflicts', 'and', 'then', 'commit', 'the', 'result.']",2
